147615776210393	talk_start	
147615776283697	talk_end	
147615776323699	talk_start	
147615776663719	talk_end	
147615776987337	talk_start	
147615777043640	talk_end	
147615777147046	talk_start	
147615777366959	talk_end	
147615777433563	talk_start	
147615777523568	talk_end	
147615777651875	talk_start	
147615777731780	talk_end	
147615777763582	talk_start	
147615777858487	talk_end	
147615777926791	talk_start	
147615777961893	talk_end	
147615778021796	talk_start	
147615778068399	talk_end	
147615778336714	talk_start	
147615778521725	talk_end	
147615778635131	talk_start	
147615778950550	talk_end	
147615779121959	talk_start	
147615779195263	talk_end	
147615779210164	talk_start	
147615779330271	talk_end	
147615779386674	talk_start	
147615779496981	talk_end	
147615779548384	talk_start	
147615779890103	talk_end	
147615780356630	talk_start	
147615780833657	talk_end	
147615781061870	talk_start	
147615781143775	talk_end	
147615781238680	talk_start	
147615781300184	talk_end	
147615781341886	talk_start	
147615781386689	talk_end	
147615782017125	talk_start	
147615782088429	talk_end	
147615782115130	talk_start	
147615782160333	talk_end	
147615782671762	talk_start	
147615782736966	talk_end	
147615782978380	talk_start	
147615783058284	talk_end	
147615783143489	talk_start	
147615783484109	talk_end	
147615783541712	talk_start	
147615783640418	talk_end	
147615783726723	talk_start	
147615783925034	talk_end	
147615783973337	talk_start	
147615784165148	talk_end	
147615784496867	talk_start	
147615784573471	talk_end	
147615784616674	talk_start	
147615784688378	talk_end	
147615784718379	talk_start	
147615784804784	talk_end	
147615784853387	talk_start	
147615785016796	talk_end	
147615785090001	talk_start	
147615785151704	talk_end	
147615785208207	talk_start	
147615785268411	talk_end	
147615785318514	talk_start	
147615785426620	talk_end	
147615785676734	talk_start	
147615785754739	talk_end	
147615785761639	talk_start	
147615785853244	talk_end	
147615785919948	talk_start	
147615785982052	talk_end	
147615786049956	talk_start	
147615786140161	talk_end	
147615786261568	talk_start	
147615786531783	talk_end	
147615786554784	talk_start	
147615786633289	talk_end	
147615786654790	talk_start	
147615786723294	talk_end	
147615786859802	talk_start	
147615786931406	talk_end	
147615786953107	talk_start	
147615787083515	talk_end	
147615787146518	talk_start	
147615787216522	talk_end	
147615787229323	talk_start	
147615787313028	talk_end	
147615787356630	talk_start	
147615787436635	talk_end	
147615787468037	talk_start	
147615787588144	talk_end	
147615787884760	talk_start	
147615788013268	talk_end	
147615788331486	talk_start	
147615788569900	talk_end	
147615788691507	talk_start	
147615788749810	talk_end	
147615788818014	talk_start	
147615788979823	talk_end	
147615789088029	talk_start	
147615789409948	talk_end	
147615789504953	talk_start	
147615789593158	talk_end	
147615789634761	talk_start	
147615789724666	talk_end	
147615789743267	talk_start	
147615790144690	talk_end	
147615790203293	talk_start	
147615790584615	talk_end	
147615790823029	talk_start	
147615790884632	talk_end	
147615790926434	talk_start	
147615790972837	talk_end	
147615791581872	talk_start	
147615792087101	talk_end	
147615792643833	talk_start	
147615792841844	talk_end	
147615793366674	talk_start	
147615793401476	talk_end	
147615793533184	talk_start	
147615793644790	talk_end	
147615793728295	talk_start	
147615793820100	talk_end	
147615793861502	talk_start	
147615793938107	talk_end	
147615793983209	talk_start	
147615794054913	talk_end	
147615794279826	talk_start	
147615794376532	talk_end	
147615794510339	talk_start	
147615794634647	talk_end	
147615794672949	talk_start	
147615794754653	talk_end	
147615794810057	talk_start	
147615794866660	talk_end	
147615795299785	talk_start	
147615795359688	talk_end	
147615795386290	talk_start	
147615795426292	talk_end	
147615795673106	talk_start	
147615795724609	talk_end	
147615795788213	talk_start	
147615795836415	talk_end	
147615795966423	talk_start	
147615796036327	talk_end	
147615796121332	talk_start	
147615796193036	talk_end	
147615796241238	talk_start	
147615796306342	talk_end	
147615796337944	talk_start	
147615796396347	talk_end	
147615796438050	talk_start	
147615796491353	talk_end	
147615796572957	talk_start	
147615796639661	talk_end	
147615796711265	talk_start	
147615796766468	talk_end	
147615796906377	talk_start	
147615796961580	talk_end	
147615797031284	talk_start	
147615797104688	talk_end	
147615797216494	talk_start	
147615797332801	talk_end	
147615797497910	talk_start	
147615797724523	talk_end	
147615797832630	talk_start	
147615798116146	talk_end	
147615800199365	talk_start	
147615800742896	talk_end	
147615801019612	talk_start	
147615801423435	talk_end	
147615801723252	talk_start	
147615801763154	talk_end	
147615801794856	talk_start	
147615801871660	talk_end	
147615803294842	talk_start	
147615803736667	talk_end	
147615804039985	talk_start	
147615804117889	talk_end	
147615804187793	talk_start	
147615804359403	talk_end	
147615804386004	talk_start	
147615804431007	talk_end	
147615804502711	talk_start	
147615804766026	talk_end	
147615805854388	talk_start	
147615806216109	talk_end	
147615806682736	talk_start	
147615806759340	talk_end	
147615806796342	talk_start	
147615807151262	talk_end	
147615807304471	talk_start	
147615807746197	talk_end	
147615808027713	talk_start	
147615808332830	talk_end	
147615808449437	talk_start	
147615808528041	talk_end	
147615808555943	talk_start	
147615808601245	talk_end	
147615808840959	talk_start	
147615809344288	talk_end	
147615810419049	talk_start	
147615810519155	talk_end	
147615810565858	talk_start	
147615810644362	talk_end	
147615810710866	talk_start	
147615810754269	talk_end	
147615812354260	talk_start	
147615812512469	talk_end	
147615812544071	talk_start	
147615812788985	talk_end	
147615814499283	talk_start	
147615814534085	talk_end	
147615814682493	talk_start	
147615814730796	talk_end	
147615814764098	talk_start	
147615814812501	talk_end	
147615814894105	talk_start	
147615815395634	talk_end	
147615815755655	talk_start	
147615816327087	talk_end	
147615816343788	talk_start	
147615816394091	talk_end	
147615816417392	talk_start	
147615816460595	talk_end	
147615817038728	talk_start	
147615817103932	talk_end	
147615817128733	talk_start	
147615817173836	talk_end	
147615817418950	talk_start	
147615817478753	talk_end	
147615817645463	talk_start	
147615817850674	talk_end	
147615817887077	talk_start	
147615818380605	talk_end	
147615818403906	talk_start	
147615818532113	talk_end	
147615818653820	talk_start	
147615818740525	talk_end	
147615818798729	talk_start	
147615819108746	talk_end	
147615819118647	talk_start	
147615819195351	talk_end	
147615819502069	talk_start	
147615820063801	talk_end	
147615821375376	talk_start	
147615821682194	talk_end	
147615821755298	talk_start	
147615821865304	talk_end	
147615823834117	talk_start	
147615824135534	talk_end	
147615824988583	talk_start	
147615825365104	talk_end	
147615825395206	talk_start	
147615825778728	talk_end	
147615827951752	talk_start	
147615828911907	talk_end	
147615829095118	talk_start	
147615829275028	talk_end	
147615829330131	talk_start	
147615829667150	talk_end	
147615829693852	talk_start	
147615829746955	talk_end	
147615829840460	talk_start	
147615829893763	talk_end	
147615830560501	talk_start	
147615830820416	talk_end	
147615832213596	talk_start	
147615832253898	talk_end	
147615833353761	talk_start	
147615833912193	talk_end	
147615834060502	talk_start	
147615834263713	talk_end	
147615834517228	talk_start	
147615834738640	talk_end	
147615838034929	talk_start	
147615838088432	talk_end	
147615838127634	talk_start	
147615838248241	talk_end	
147615838466554	talk_start	
147615838714868	talk_end	
147615838834675	talk_start	
147615839111490	talk_end	
147615839136692	talk_start	
147615839284900	talk_end	
147615839596518	talk_start	
147615839741327	talk_end	
147615840222954	talk_start	
147615840271557	talk_end	
147615840318360	talk_start	
147615840388064	talk_end	
147615840701781	talk_start	
147615840753384	talk_end	
147615840879892	talk_start	
147615841033100	talk_end	
147615841199810	talk_start	
147615841471726	talk_end	
147615841703139	talk_start	
147615842286472	talk_end	
147615842753299	talk_start	
147615842826403	talk_end	
147615842869905	talk_start	
147615842931209	talk_end	
147615842984712	talk_start	
147615843038215	talk_end	
147615843094818	talk_start	
147615843163022	talk_end	
147615843214725	talk_start	
147615843284629	talk_end	
147615843341232	talk_start	
147615843414737	talk_end	
147615843459639	talk_start	
147615843512942	talk_end	
147615843554845	talk_start	
147615843833061	talk_end	
147615844007971	talk_start	
147615844329689	talk_end	
147615844378492	talk_start	
147615844483098	talk_end	
147615844506299	talk_start	
147615844651207	talk_end	
147615844676109	talk_start	
147615844751113	talk_end	
147615844773014	talk_start	
147615844842918	talk_end	
147615844864620	talk_start	
147615844919723	talk_end	
147615844941124	talk_start	
147615844992827	talk_end	
147615845016228	talk_start	
147615845064631	talk_end	
147615845169537	talk_start	
147615845228040	talk_end	
147615845321546	talk_start	
147615845380049	talk_end	
147615845731269	talk_start	
147615845812974	talk_end	
147615845843076	talk_start	
147615845891078	talk_end	
147615846019586	talk_start	
147615846629521	talk_end	
147615846714425	talk_start	
147615846772829	talk_end	
147615847174352	talk_start	
147615847222854	talk_end	
147615847316460	talk_start	
147615847534572	talk_end	
147615847611577	talk_start	
147615847679881	talk_end	
147615847850990	talk_start	
147615847921194	talk_end	
147615847969297	talk_start	
147615848043001	talk_end	
147615848062703	talk_start	
147615848114505	talk_end	
147615848143007	talk_start	
147615848186210	talk_end	
147615848419523	talk_start	
147615848482727	talk_end	
147615848521029	talk_start	
147615848561131	talk_end	
147615848644536	talk_start	
147615848981055	talk_end	
147615849162665	talk_start	
147615849182767	talk_end	
147615849469283	talk_start	
147615849504385	talk_end	
147615849601190	talk_start	
147615849656194	talk_end	
147615849934610	talk_start	
147615849986012	talk_end	
147615850022715	talk_start	
147615850086318	talk_end	
147615850310231	talk_start	
147615850369934	talk_end	
147615850523143	talk_start	
147615850579846	talk_end	
147615850629849	talk_start	
147615850676452	talk_end	
147615850746756	talk_start	
147615850789658	talk_end	
147615851063074	talk_start	
147615851450196	talk_end	
147615851473098	talk_start	
147615851521400	talk_end	
147615851716611	talk_start	
147615851874520	talk_end	
147615851924323	talk_start	
147615851992627	talk_end	
147615852514657	talk_start	
147615853112491	talk_end	
147615853164394	talk_start	
147615853489413	talk_end	
147615853519215	talk_start	
147615853566017	talk_end	
147615853919637	talk_start	
147615853974341	talk_end	
147615854217955	talk_start	
147615854282558	talk_end	
147615854336161	talk_start	
147615854604677	talk_end	
147615856380878	talk_start	
147615856428081	talk_end	
147615856727698	talk_start	
147615856790902	talk_end	
147615856839004	talk_start	
147615856891307	talk_end	
147615856999014	talk_start	
147615857075718	talk_end	
147615857142522	talk_start	
147615857209326	talk_end	
147615857239027	talk_start	
147615857827261	talk_end	
147615857857363	talk_start	
147615857907366	talk_end	
147615858008971	talk_start	
147615858078975	talk_end	
147615858219083	talk_start	
147615858385993	talk_end	
147615858427495	talk_start	
147615858489199	talk_end	
147615858547602	talk_start	
147615858619206	talk_end	
147615858699111	talk_start	
147615858757414	talk_end	
147615858989027	talk_start	
147615859270744	talk_end	
147615863054560	talk_start	
147615863397780	talk_end	
147615863734599	talk_start	
147615864351234	talk_end	
147615864387536	talk_start	
147615865009572	talk_end	
147615865619007	talk_start	
147615865674410	talk_end	
147615865800717	talk_start	
147615866062332	talk_end	
147615866152237	talk_start	
147615866217341	talk_end	
147615866304146	talk_start	
147615866397351	talk_end	
147615866517258	talk_start	
147615866630765	talk_end	
147615866667267	talk_start	
147615866735671	talk_end	
147615866763872	talk_start	
147615866815975	talk_end	
147615866888979	talk_start	
147615866943782	talk_end	
147615867285502	talk_start	
147615867314104	talk_end	
147615867384008	talk_start	
147615867432210	talk_end	
147615867612221	talk_start	
147615867647423	talk_end	
147615867787331	talk_start	
147615867942240	talk_end	
147615867987242	talk_start	
147615868122250	talk_end	
147615868198854	talk_start	
147615868344463	talk_end	
147615868500471	talk_start	
147615869312018	talk_end	
147615869730642	talk_start	
147615870143765	talk_end	
147615870288674	talk_start	
147615870375379	talk_end	
147615870395380	talk_start	
147615870463884	talk_end	
147615870527087	talk_start	
147615870585191	talk_end	
147615870617193	talk_start	
147615870663995	talk_end	
147615870720498	talk_start	
147615870770501	talk_end	
147615870855206	talk_start	
147615870890608	talk_end	
147615870995114	talk_start	
147615871042117	talk_end	
147615871123822	talk_start	
147615871163624	talk_end	
147615871268730	talk_start	
147615871323733	talk_end	
147615871448740	talk_start	
147615871500343	talk_end	
147615871558646	talk_start	
147615871608649	talk_end	
147615871675153	talk_start	
147615871718856	talk_end	
147615871783459	talk_start	
147615871830262	talk_end	
147615871891965	talk_start	
147615871938568	talk_end	
147615872038674	talk_start	
147615872131879	talk_end	
147615872158781	talk_start	
147615872305389	talk_end	
147615872380793	talk_start	
147615872490500	talk_end	
147615872515201	talk_start	
147615872567004	talk_end	
147615872637608	talk_start	
147615872693411	talk_end	
147615872905323	talk_start	
147615872960327	talk_end	
147615873015130	talk_start	
147615873086834	talk_end	
147615873140237	talk_start	
147615873570261	talk_end	
147615873731871	talk_start	
147615873810175	talk_end	
147615873841777	talk_start	
147615873920281	talk_end	
147615874043889	talk_start	
147615874103492	talk_end	
147615874347406	talk_start	
147615874417410	talk_end	
147615874504015	talk_start	
147615874799032	talk_end	
147615874922539	talk_start	
147615874967041	talk_end	
147615875020644	talk_start	
147615875077548	talk_end	
147615875207355	talk_start	
147615875805489	talk_end	
147615875830391	talk_start	
147615876408624	talk_end	
147615876479028	talk_start	
147615876673839	talk_end	
147615876703841	talk_start	
147615876836948	talk_end	
147615876908552	talk_start	
147615876963556	talk_end	
147615876983557	talk_start	
147615877273573	talk_end	
147615877311875	talk_start	
147615877361778	talk_end	
147615877401881	talk_start	
147615877447083	talk_end	
147615877888408	talk_start	
147615877926811	talk_end	
147615877987014	talk_start	
147615878043517	talk_end	
147615878071819	talk_start	
147615878115121	talk_end	
147615878150123	talk_start	
147615878206927	talk_end	
147615878418539	talk_start	
147615878950169	talk_end	
147615879001672	talk_start	
147615879506801	talk_end	
147615879655109	talk_start	
147615879716613	talk_end	
147615879798218	talk_start	
147615879861421	talk_end	
147615879891723	talk_start	
147615879963227	talk_end	
147615880003229	talk_start	
147615880301446	talk_end	
147615880499958	talk_start	
147615880579962	talk_end	
147615880606564	talk_start	
147615880679968	talk_end	
147615880708270	talk_start	
147615880786674	talk_end	
147615880834877	talk_start	
147615880918482	talk_end	
147615880961784	talk_start	
147615881025088	talk_end	
147615881081991	talk_start	
147615881133694	talk_end	
147615881180497	talk_start	
147615881569219	talk_end	
147615881672125	talk_start	
147615882458770	talk_end	
147615882505173	talk_start	
147615882585177	talk_end	
147615882618479	talk_start	
147615882680182	talk_end	
147615882701484	talk_start	
147615883053304	talk_end	
147615883073205	talk_start	
147615883256715	talk_end	
147615883400124	talk_start	
147615883583134	talk_end	
147615883598235	talk_start	
147615883691840	talk_end	
147615883753444	talk_start	
147615883806547	talk_end	
147615883921454	talk_start	
147615884016659	talk_end	
147615884029860	talk_start	
147615884130065	talk_end	
147615884165067	talk_start	
147615884233171	talk_end	
147615884259973	talk_start	
147615884331477	talk_end	
147615884373279	talk_start	
147615884431483	talk_end	
147615884469985	talk_start	
147615884526588	talk_end	
147615884563490	talk_start	
147615884611593	talk_end	
147615884641995	talk_start	
147615884698198	talk_end	
147615884738300	talk_start	
147615884808204	talk_end	
147615884860007	talk_start	
147615884986614	talk_end	
147615885055018	talk_start	
147615885248429	talk_end	
147615885270231	talk_start	
147615885339835	talk_end	
147615885374837	talk_start	
147615885426440	talk_end	
147615885464742	talk_start	
147615885516545	talk_end	
147615885543346	talk_start	
147615885621451	talk_end	
147615885725057	talk_start	
147615885793261	talk_end	
147615885854964	talk_start	
147615885916568	talk_end	
147615885944869	talk_start	
147615885996572	talk_end	
147615886138380	talk_start	
147615886214885	talk_end	
147615886244986	talk_start	
147615886301490	talk_end	
147615886354793	talk_start	
147615886428197	talk_end	
147615886528203	talk_start	
147615886564805	talk_end	
147615886604907	talk_start	
147615887090035	talk_end	
147615887278145	talk_start	
147615887581563	talk_end	
147615887629866	talk_start	
147615887706370	talk_end	
147615887728071	talk_start	
147615887833577	talk_end	
147615887873180	talk_start	
147615887941383	talk_end	
147615887969885	talk_start	
147615888054890	talk_end	
147615888106393	talk_start	
147615888181297	talk_end	
147615888206399	talk_start	
147615888636523	talk_end	
147615888728228	talk_start	
147615889021545	talk_end	
147615889056447	talk_start	
147615889148052	talk_end	
147615889183154	talk_start	
147615889256359	talk_end	
147615889284860	talk_start	
147615889354664	talk_end	
147615889379766	talk_start	
147615890139509	talk_end	
147615890183012	talk_start	
147615890666339	talk_end	
147615890702941	talk_start	
147615890793047	talk_end	
147615890842849	talk_start	
147615890926154	talk_end	
147615890966356	talk_start	
147615891052861	talk_end	
147615891089563	talk_start	
147615891331177	talk_end	
147615891346178	talk_start	
147615891526188	talk_end	
147615891601193	talk_start	
147615891912811	talk_end	
147615892078020	talk_start	
147615892159525	talk_end	
147615892189626	talk_start	
147615892748258	talk_end	
147615893188083	talk_start	
147615893242987	talk_end	
147615893282989	talk_start	
147615893819820	talk_end	
147615894158139	talk_start	
147615894463156	talk_end	
147615894604865	talk_start	
147615895081392	talk_end	
147615897529432	talk_start	
147615897829449	talk_end	
147615898039461	talk_start	
147615898779603	talk_end	
147615899034718	talk_start	
147615899129223	talk_end	
147615899201127	talk_start	
147615899272732	talk_end	
147615899367537	talk_start	
147615899711057	talk_end	
147615899742758	talk_start	
147615899815863	talk_end	
147615899832664	talk_start	
147615899882566	talk_end	
147615899942570	talk_start	
147615900472700	talk_end	
147615900562605	talk_start	
147615900610908	talk_end	
147615900661111	talk_start	
147615900719214	talk_end	
147615900767617	talk_start	
147615900871123	talk_end	
147615900967528	talk_start	
147615901022532	talk_end	
147615901081135	talk_start	
147615901141238	talk_end	
147615901219543	talk_start	
147615901286147	talk_end	
147615901338150	talk_start	
147615901424655	talk_end	
147615901491258	talk_start	
147615901571363	talk_end	
147615901692770	talk_start	
147615902611122	talk_end	
147615902661225	talk_start	
147615902742930	talk_end	
147615903001445	talk_start	
147615903114851	talk_end	
147615903149653	talk_start	
147615903942899	talk_end	
147615903974300	talk_start	
147615904042604	talk_end	
147615904102508	talk_start	
147615904195613	talk_end	
147615904254216	talk_start	
147615904522332	talk_end	
147615904580935	talk_start	
147615904644139	talk_end	
147615904687441	talk_start	
147615904842550	talk_end	
147615904984158	talk_start	
147615905039061	talk_end	
147615905242373	talk_start	
147615905307477	talk_end	
147615905327478	talk_start	
147615905410683	talk_end	
147615905552391	talk_start	
147615905625695	talk_end	
147615905644496	talk_start	
147615905762603	talk_end	
147615906114823	talk_start	
147615906214129	talk_end	
147615906267732	talk_start	
147615906344136	talk_end	
147615906424241	talk_start	
147615906754359	talk_end	
147615907334093	talk_start	
147615907766317	talk_end	
147615907779518	talk_start	
147615907844922	talk_end	
147615907871123	talk_start	
147615907938227	talk_end	
147615908028132	talk_start	
147615908084936	talk_end	
