147615695059021	-1
147615695065722	-1
147615695067822	-1
147615695070122	-1
147615695072522	-1
147615695074422	-1
147615695076222	-1
147615695078022	-1
147615695079822	-1
147615695081622	-1
147615695083623	-1
147615695085823	-1
147615695087423	-1
147615695089223	-1
147615695090923	-1
147615695092623	-1
147615695094323	-1
147615695096123	-1
147615695098223	-1
147615695099823	-1
147615695101624	-1
147615695103324	-1
147615695105124	-1
147615695106524	-1
147615695108424	-1
147615695110024	-1
147615695111724	-1
147615695113224	-1
147615695114924	-1
147615695116524	-1
147615695118425	-1
147615695119925	-1
147615695121625	-1
147615695124025	-1
147615695126625	-1
147615695128425	-1
147615695130025	-1
147615695131625	-1
147615695133225	-1
147615695134925	-1
147615695136526	-1
147615695138326	-1
147615695139926	-1
147615695141626	-1
147615695143226	-1
147615695144926	-1
147615695146426	-1
147615695148126	-1
147615695149826	-1
147615695151526	-1
147615695153127	-1
147615695154827	-1
147615695156327	-1
147615695158127	-1
147615695159827	-1
147615695161527	-1
147615695163127	-1
147615695164727	-1
147615695166427	-1
147615695168127	-1
147615695169727	-1
147615695171428	-1
147615695173028	-1
147615695174628	-1
147615695176328	-1
147615695178628	-1
147615695180128	-1
147615695181928	-1
147615695183528	-1
147615695185228	-1
147615695186828	-1
147615695188529	-1
147615695190129	-1
147615695192029	-1
147615695193529	-1
147615695195229	-1
147615695196729	-1
147615695198329	-1
147615695200229	-1
147615695201729	-1
147615695203429	-1
147615695205029	-1
147615695206630	-1
147615695208430	-1
147615695210030	-1
147615695211830	-1
147615695213330	-1
147615695215130	-1
147615695216630	-1
147615695218330	-1
147615695219930	-1
147615695221630	-1
147615695223230	-1
147615695224931	-1
147615695226531	-1
147615695228231	-1
147615695229931	-1
147615695232231	-1
147615695233831	-1
147615695235531	-1
147615695237231	-1
147615695239031	-1
147615695240631	-1
147615695242332	-1
147615695244032	-1
147615695245732	-1
147615695247232	-1
147615695248932	-1
147615695250532	-1
147615695252532	-1
147615695254132	-1
147615695255832	-1
147615695257632	-1
147615695259333	-1
147615695260933	-1
147615695262433	-1
147615695264233	-1
147615695265933	-1
147615695267533	-1
147615695269233	-1
147615695270833	-1
147615695272433	-1
147615695274133	-1
147615695275833	-1
147615695277434	-1
147615695279234	-1
147615695280834	-1
147615695282334	-1
147615695284134	-1
147615695286334	-1
147615695288034	-1
147615695289634	-1
147615695291434	-1
147615695293034	-1
147615695294535	-1
147615695296335	-1
147615695298035	-1
147615695299635	-1
147615695301235	-1
147615695302935	-1
147615695304535	-1
147615695306235	-1
147615695308035	-1
147615695309535	-1
147615695311236	-1
147615695312936	-1
147615695314436	-1
147615695316136	-1
147615695317936	-1
147615695319536	-1
147615695321136	-1
147615695322836	-1
147615695324436	-1
147615695326236	-1
147615695327836	-1
147615695329537	-1
147615695331137	-1
147615695332637	-1
147615695334437	-1
147615695336237	-1
147615695337937	-1
147615695339937	-1
147615695341737	-1
147615695343337	-1
147615695345237	-1
147615695346838	-1
147615695348438	-1
147615695350238	-1
147615695351938	-1
147615695353538	-1
147615695355138	-1
147615695356738	-1
147615695358438	-1
147615695360138	-1
147615695361838	-1
147615695363439	-1
147615695365139	-1
147615695366639	-1
147615695368539	-1
147615695370039	-1
147615695371739	-1
147615695373339	-1
147615695375039	-1
147615695376539	-1
147615695378339	-1
147615695380039	-1
147615695381640	-1
147615695383340	-1
147615695385040	-1
147615695386540	-1
147615695388440	-1
147615695389940	-1
147615695391540	-1
147615695394040	-1
147615695395740	-1
147615695397340	-1
147615695399041	-1
147615695400541	-1
147615695402341	-1
147615695403941	-1
147615695405641	-1
147615695407341	-1
147615695409041	-1
147615695410541	-1
147615695412241	-1
147615695413941	-1
147615695415641	-1
147615695417242	-1
147615695418942	-1
147615695420442	-1
147615695422242	-1
147615695423842	-1
147615695425542	-1
147615695427242	-1
147615695428842	-1
147615695430342	-1
147615695432242	-1
147615695433843	-1
147615695435543	-1
147615695437143	-1
147615695438743	-1
147615695440343	-1
147615695442143	-1
147615695443743	-1
147615695446043	-1
147615695447743	-1
147615695449443	-1
147615695451044	-1
147615695452644	-1
147615695454444	-1
147615695456144	-1
147615695457844	-1
147615695459344	-1
147615695461044	-1
147615695462644	-1
147615695464344	-1
147615695465944	-1
147615695467644	-1
147615695469345	-1
147615695471045	-1
147615695472545	-1
147615695474345	-1
147615695475945	-1
147615695477645	-1
147615695479245	-1
147615695480945	-1
147615695482445	-1
147615695484245	-1
147615695485946	-1
147615695487646	-1
147615695489246	-1
147615695490946	-1
147615695492546	-1
147615695494146	-1
147615695495846	-1
147615695497446	-1
147615695499646	-1
147615695501346	-1
147615695503147	-1
147615695504647	-1
147615695506447	-1
147615695508147	-1
147615695509747	-1
147615695511547	-1
147615695513247	-1
147615695515147	-1
147615695516447	-1
147615695518447	-1
147615695519947	-1
147615695521748	-1
147615695523248	-1
147615695524948	-1
147615695526548	-1
147615695528248	-1
147615695530048	-1
147615695531748	-1
147615695533348	-1
147615695535048	-1
147615695536548	-1
147615695538349	-1
147615695539949	-1
147615695541649	-1
147615695543349	-1
147615695545049	-1
147615695546549	-1
147615695548449	-1
147615695550049	-1
147615695551749	-1
147615695553949	-1
147615695555550	-1
147615695557150	-1
147615695558950	-1
147615695560450	-1
147615695562350	-1
147615695563850	-1
147615695565550	-1
147615695567150	-1
147615695568850	-1
147615695570450	-1
147615695572150	-1
147615695573851	-1
147615695575451	-1
147615695577251	-1
147615695578651	-1
147615695580451	-1
147615695582051	-1
147615695583751	-1
147615695585451	-1
147615695587051	-1
147615695588551	-1
147615695590452	-1
147615695592052	-1
147615695593752	-1
147615695595452	-1
147615695596952	-1
147615695598552	-1
147615695600252	-1
147615695601952	-1
147615695603552	-1
147615695605352	-1
147615695607552	-1
147615695609353	-1
147615695610853	-1
147615695612653	-1
147615695614353	-1
147615695616253	-1
147615695617953	-1
147615695619753	-1
147615695621553	-1
147615695623353	-1
147615695624853	-1
147615695626454	-1
147615695628254	-1
147615695630054	-1
147615695631654	-1
147615695633354	-1
147615695635154	-1
147615695636554	-1
147615695638354	-1
147615695639954	-1
147615695641654	-1
147615695643355	-1
147615695645455	-1
147615695647055	-1
147615695649055	-1
147615695650555	-1
147615695652555	-1
147615695654155	-1
147615695655955	-1
147615695657555	-1
147615695659455	-1
147615695661156	-1
147615695663556	-1
147615695665256	-1
147615695666956	-1
147615695668556	-1
147615695670256	-1
147615695672256	-1
147615695673756	-1
147615695675556	-1
147615695677156	-1
147615695678857	-1
147615695680357	-1
147615695682157	-1
147615695683757	-1
147615695685457	-1
147615695687157	-1
147615695688757	-1
147615695690457	-1
147615695692057	-1
147615695693757	-1
147615695695457	-1
147615695697058	-1
147615695698758	-1
147615695700358	-1
147615695702058	-1
147615695703858	-1
147615695705358	-1
147615695707058	-1
147615695708558	-1
147615695710358	-1
147615695712058	-1
147615695713659	-1
147615695715959	-1
147615695717559	-1
147615695719259	-1
147615695720959	-1
147615695722459	-1
147615695724259	-1
147615695725959	-1
147615695727759	-1
147615695729259	-1
147615695730860	-1
147615695732460	-1
147615695734160	-1
147615695735960	-1
147615695737560	-1
147615695739260	-1
147615695741160	-1
147615695743260	-1
147615695744960	-1
147615695746460	-1
147615695748361	-1
147615695750161	-1
147615695751861	-1
147615695753361	-1
147615695755061	-1
147615695756561	-1
147615695758461	-1
147615695760061	-1
147615695761961	-1
147615695763561	-1
147615695765161	-1
147615695766862	-1
147615695768362	-1
147615695770762	-1
147615695772562	-1
147615695774162	-1
147615695775862	-1
147615695777462	-1
147615695779162	-1
147615695780862	-1
147615695782362	-1
147615695784163	-1
147615695785763	-1
147615695787463	-1
147615695789063	-1
147615695790663	-1
147615695792563	-1
147615695794163	-1
147615695795763	-1
147615695797363	-1
147615695799163	-1
147615695800564	-1
147615695802364	-1
147615695804064	-1
147615695805764	-1
147615695807464	-1
147615695809264	-1
147615695810864	-1
147615695812364	-1
147615695814164	-1
147615695816064	-1
147615695817664	-1
147615695819465	-1
147615695821065	-1
147615695822565	-1
147615695824665	-1
147615695826565	-1
147615695828265	-1
147615695830165	-1
147615695831965	-1
147615695833565	-1
147615695835265	-1
147615695836866	-1
147615695838466	-1
147615695840166	-1
147615695841966	-1
147615695843466	-1
147615695845466	-1
147615695847166	-1
147615695848966	-1
147615695850366	-1
147615695852166	-1
147615695853767	-1
147615695855667	-1
147615695857267	-1
147615695859267	-1
147615695860867	-1
147615695862467	-1
147615695864267	-1
147615695865867	-1
147615695867567	-1
147615695869267	-1
147615695870868	-1
147615695872468	-1
147615695874268	-1
147615695875968	-1
147615695877568	-1
147615695879868	-1
147615695881768	-1
147615695883268	-1
147615695884968	-1
147615695886568	-1
147615695888369	-1
147615695889969	-1
147615695891569	-1
147615695893269	-1
147615695894969	-1
147615695896469	-1
147615695898269	-1
147615695899969	-1
147615695901669	-1
147615695903269	-1
147615695905069	-1
147615695906370	-1
147615695908170	-1
147615695909870	-1
147615695911470	-1
147615695913170	-1
147615695914770	-1
147615695916370	-1
147615695918370	-1
147615695919870	-1
147615695921570	-1
147615695923171	-1
147615695924771	-1
147615695926471	-1
147615695928171	-1
147615695929771	-1
147615695931571	-1
147615695933771	-1
147615695935571	-1
147615695937071	-1
147615695938671	-1
147615695940472	-1
147615695942272	-1
147615695943972	-1
147615695945572	-1
147615695947272	-1
147615695949072	-1
147615695950472	-1
147615695952472	-1
147615695954072	-1
147615695955772	-1
147615695957973	-1
147615695959573	-1
147615695961273	-1
147615695962973	-1
147615695964473	-1
147615695966373	-1
147615695967873	-1
147615695969673	-1
147615695971373	-1
147615695973073	-1
147615695974573	-1
147615695976374	-1
147615695977974	-1
147615695979674	-1
147615695981274	-1
147615695983074	-1
147615695984474	-1
147615695987274	-1
147615695988674	-1
147615695990474	-1
147615695992274	-1
147615695993875	-1
147615695995675	-1
147615695997275	-1
147615695999075	-1
147615696000475	-1
147615696002275	-1
147615696003875	-1
147615696005575	-1
147615696007175	-1
