147615715151642	(597.2, 0.0, 202.3)
147615715156743	(597.2, 0.0, 202.3)
147615715158043	(597.2, 0.0, 202.3)
147615715159843	(597.2, 0.0, 202.3)
147615715161643	(597.2, 0.0, 202.3)
147615715163343	(597.2, 0.0, 202.3)
147615715166143	(597.2, 0.0, 202.3)
147615715167243	(597.2, 0.0, 202.3)
147615715169143	(597.2, 0.0, 202.3)
147615715170943	(597.2, 0.0, 202.3)
147615715172443	(597.2, 0.0, 202.3)
147615715174444	(597.2, 0.0, 202.3)
147615715175944	(597.2, 0.0, 202.3)
147615715177744	(597.2, 0.0, 202.3)
147615715179344	(597.2, 0.0, 202.3)
147615715180944	(597.2, 0.0, 202.3)
147615715182644	(597.2, 0.0, 202.3)
147615715184444	(597.2, 0.0, 202.3)
147615715185844	(597.2, 0.0, 202.3)
147615715187744	(597.2, 0.0, 202.3)
147615715189244	(597.2, 0.0, 202.3)
147615715191045	(597.2, 0.0, 202.3)
147615715192645	(597.2, 0.0, 202.3)
147615715194145	(597.2, 0.0, 202.3)
147615715195945	(597.2, 0.0, 202.3)
147615715197745	(597.2, 0.0, 202.3)
147615715199245	(597.2, 0.0, 202.3)
147615715200945	(597.2, 0.0, 202.3)
147615715202545	(597.2, 0.0, 202.3)
147615715204145	(597.2, 0.0, 202.3)
147615715205845	(597.2, 0.0, 202.3)
147615715207445	(597.2, 0.0, 202.3)
147615715209146	(597.2, 0.0, 202.3)
147615715210946	(597.2, 0.0, 202.3)
147615715212546	(597.2, 0.0, 202.3)
147615715214046	(597.2, 0.0, 202.3)
147615715215846	(597.2, 0.0, 202.3)
147615715217546	(597.2, 0.0, 202.3)
147615715220146	(597.2, 0.0, 202.3)
147615715221546	(597.2, 0.0, 202.3)
147615715223146	(597.2, 0.0, 202.3)
147615715224947	(597.2, 0.0, 202.3)
147615715226547	(597.2, 0.0, 202.3)
147615715228447	(597.2, 0.0, 202.3)
147615715229847	(597.2, 0.0, 202.3)
147615715231747	(597.2, 0.0, 202.3)
147615715233347	(597.2, 0.0, 202.3)
147615715234947	(597.2, 0.0, 202.3)
147615715236647	(597.2, 0.0, 202.3)
147615715238647	(597.2, 0.0, 202.3)
147615715240247	(597.2, 0.0, 202.3)
147615715242047	(597.2, 0.0, 202.3)
147615715243848	(597.2, 0.0, 202.3)
147615715245548	(597.2, 0.0, 202.3)
147615715247248	(597.2, 0.0, 202.3)
147615715248948	(597.2, 0.0, 202.3)
147615715250648	(597.2, 0.0, 202.3)
147615715252348	(597.2, 0.0, 202.3)
147615715253948	(597.2, 0.0, 202.3)
147615715255748	(597.2, 0.0, 202.3)
147615715257348	(597.2, 0.0, 202.3)
147615715259048	(597.2, 0.0, 202.3)
147615715260849	(597.2, 0.0, 202.3)
147615715262649	(597.2, 0.0, 202.3)
147615715264449	(597.2, 0.0, 202.3)
147615715266349	(597.2, 0.0, 202.3)
147615715267849	(597.2, 0.0, 202.3)
147615715269549	(597.2, 0.0, 202.3)
147615715271449	(597.2, 0.0, 202.3)
147615715273149	(597.2, 0.0, 202.3)
147615715275949	(597.2, 0.0, 202.3)
147615715277149	(597.2, 0.0, 202.3)
147615715278750	(597.2, 0.0, 202.3)
147615715280350	(597.2, 0.0, 202.3)
147615715281950	(597.2, 0.0, 202.3)
147615715283750	(597.2, 0.0, 202.3)
147615715285450	(597.2, 0.0, 202.3)
147615715287150	(597.2, 0.0, 202.3)
147615715288750	(597.2, 0.0, 202.3)
147615715290650	(597.2, 0.0, 202.3)
147615715291950	(597.2, 0.0, 202.3)
147615715294150	(597.2, 0.0, 202.3)
147615715295851	(597.2, 0.0, 202.3)
147615715297851	(597.2, 0.0, 202.3)
147615715299551	(597.2, 0.0, 202.3)
147615715301251	(597.2, 0.0, 202.3)
147615715302851	(597.2, 0.0, 202.3)
147615715304651	(597.2, 0.0, 202.3)
147615715306151	(597.2, 0.0, 202.3)
147615715307951	(597.2, 0.0, 202.3)
147615715309651	(597.2, 0.0, 202.3)
147615715311451	(597.2, 0.0, 202.3)
147615715313152	(597.2, 0.0, 202.3)
147615715314752	(597.2, 0.0, 202.3)
147615715316452	(597.2, 0.0, 202.3)
147615715318052	(597.2, 0.0, 202.3)
147615715319852	(597.2, 0.0, 202.3)
147615715321552	(597.2, 0.0, 202.3)
147615715323052	(597.2, 0.0, 202.3)
147615715324752	(597.2, 0.0, 202.3)
147615715326452	(597.2, 0.0, 202.3)
147615715327952	(597.2, 0.0, 202.3)
147615715330053	(597.2, 0.0, 202.3)
147615715331753	(597.2, 0.0, 202.3)
147615715333353	(597.2, 0.0, 202.3)
147615715335153	(597.2, 0.0, 202.3)
147615715336753	(597.2, 0.0, 202.3)
147615715338553	(597.2, 0.0, 202.3)
147615715340053	(597.2, 0.0, 202.3)
147615715341753	(597.2, 0.0, 202.3)
147615715343453	(597.2, 0.0, 202.3)
147615715345253	(597.2, 0.0, 202.3)
147615715346853	(597.2, 0.0, 202.3)
147615715348354	(597.2, 0.0, 202.3)
147615715350054	(597.2, 0.0, 202.3)
147615715351754	(597.2, 0.0, 202.3)
147615715353354	(597.2, 0.0, 202.3)
147615715355054	(597.2, 0.0, 202.3)
147615715356754	(597.2, 0.0, 202.3)
147615715358354	(597.2, 0.0, 202.3)
147615715359854	(597.2, 0.0, 202.3)
147615715361754	(597.2, 0.0, 202.3)
147615715363354	(597.2, 0.0, 202.3)
147615715365055	(597.2, 0.0, 202.3)
147615715366655	(597.2, 0.0, 202.3)
147615715368255	(597.2, 0.0, 202.3)
147615715369855	(597.2, 0.0, 202.3)
147615715371555	(597.2, 0.0, 202.3)
147615715373355	(597.2, 0.0, 202.3)
147615715374955	(597.2, 0.0, 202.3)
147615715376555	(597.2, 0.0, 202.3)
147615715378155	(597.2, 0.0, 202.3)
147615715379955	(597.2, 0.0, 202.3)
147615715381555	(597.2, 0.0, 202.3)
147615715383756	(597.2, 0.0, 202.3)
147615715385356	(597.2, 0.0, 202.3)
147615715387056	(597.2, 0.0, 202.3)
147615715388756	(597.2, 0.0, 202.3)
147615715390456	(597.2, 0.0, 202.3)
147615715392056	(597.2, 0.0, 202.3)
147615715394056	(597.2, 0.0, 202.3)
147615715395856	(597.2, 0.0, 202.3)
147615715397656	(597.2, 0.0, 202.3)
147615715399156	(597.2, 0.0, 202.3)
147615715400957	(597.2, 0.0, 202.3)
147615715402657	(597.2, 0.0, 202.3)
147615715404557	(597.2, 0.0, 202.3)
147615715406157	(597.2, 0.0, 202.3)
147615715408157	(597.2, 0.0, 202.3)
147615715409757	(597.2, 0.0, 202.3)
147615715411457	(597.2, 0.0, 202.3)
147615715413057	(597.2, 0.0, 202.3)
147615715414857	(597.2, 0.0, 202.3)
147615715416457	(597.2, 0.0, 202.3)
147615715418458	(597.2, 0.0, 202.3)
147615715419958	(597.2, 0.0, 202.3)
