147615715326552	(0.0, 0.0, 0.0)
147615715327952	(0.0, 0.0, 0.0)
147615715330153	(0.0, 0.0, 0.0)
147615715331753	(0.0, 0.0, 0.0)
147615715333453	(0.0, 0.0, 0.0)
147615715335253	(0.0, 0.0, 0.0)
147615715336753	(0.0, 0.0, 0.0)
147615715338553	(0.0, 0.0, 0.0)
147615715340053	(0.0, 0.0, 0.0)
147615715341853	(0.0, 0.0, 0.0)
147615715343453	(0.0, 0.0, 0.0)
147615715345353	(0.0, 0.0, 0.0)
147615715346853	(0.0, 0.0, 0.0)
147615715348454	(0.0, 0.0, 0.0)
147615715350054	(0.0, 0.0, 0.0)
147615715351754	(0.0, 0.0, 0.0)
147615715353354	(0.0, 0.0, 0.0)
147615715355054	(0.0, 0.0, 0.0)
147615715356754	(0.0, 0.0, 0.0)
147615715358454	(0.0, 0.0, 0.0)
147615715359954	(0.0, 0.0, 0.0)
147615715361854	(0.0, 0.0, 0.0)
147615715363354	(0.0, 0.0, 0.0)
147615715365155	(0.0, 0.0, 0.0)
147615715366655	(0.0, 0.0, 0.0)
147615715368355	(0.0, 0.0, 0.0)
147615715369855	(0.0, 0.0, 0.0)
147615715371655	(0.0, 0.0, 0.0)
147615715373355	(0.0, 0.0, 0.0)
147615715375055	(0.0, 0.0, 0.0)
147615715376555	(0.0, 0.0, 0.0)
147615715378155	(0.0, 0.0, 0.0)
147615715379955	(0.0, 0.0, 0.0)
147615715381555	(0.0, 0.0, 0.0)
147615715383856	(0.0, 0.0, 0.0)
147615715385456	(0.0, 0.0, 0.0)
147615715387156	(0.0, 0.0, 0.0)
147615715388856	(0.0, 0.0, 0.0)
147615715390456	(0.0, 0.0, 0.0)
147615715392056	(0.0, 0.0, 0.0)
147615715394056	(0.0, 0.0, 0.0)
147615715395856	(0.0, 0.0, 0.0)
147615715397656	(0.0, 0.0, 0.0)
147615715399256	(0.0, 0.0, 0.0)
147615715401157	(0.0, 0.0, 0.0)
147615715402757	(0.0, 0.0, 0.0)
147615715404657	(0.0, 0.0, 0.0)
147615715406157	(0.0, 0.0, 0.0)
147615715408157	(0.0, 0.0, 0.0)
147615715409757	(0.0, 0.0, 0.0)
147615715411457	(0.0, 0.0, 0.0)
147615715413057	(0.0, 0.0, 0.0)
147615715414857	(0.0, 0.0, 0.0)
147615715416457	(0.0, 0.0, 0.0)
147615715418458	(0.0, 0.0, 0.0)
147615715419958	(0.0, 0.0, 0.0)
147615715421958	(0.0, 0.0, 0.0)
147615715423558	(0.0, 0.0, 0.0)
147615715425358	(0.0, 0.0, 0.0)
147615715427058	(0.0, 0.0, 0.0)
147615715428758	(0.0, 0.0, 0.0)
147615715430258	(0.0, 0.0, 0.0)
147615715431958	(0.0, 0.0, 0.0)
147615715433658	(0.0, 0.0, 0.0)
147615715435659	(0.0, 0.0, 0.0)
147615715438659	(0.0, 0.0, 0.0)
147615715439659	(0.0, 0.0, 0.0)
147615715441959	(0.0, 0.0, 0.0)
147615715443559	(0.0, 0.0, 0.0)
147615715445559	(0.0, 0.0, 0.0)
147615715447159	(0.0, 0.0, 0.0)
147615715448759	(0.0, 0.0, 0.0)
147615715450559	(0.0, 0.0, 0.0)
147615715452059	(0.0, 0.0, 0.0)
147615715453760	(0.0, 0.0, 0.0)
147615715455560	(0.0, 0.0, 0.0)
147615715457060	(0.0, 0.0, 0.0)
147615715458760	(0.0, 0.0, 0.0)
147615715460360	(0.0, 0.0, 0.0)
147615715461960	(0.0, 0.0, 0.0)
147615715463660	(0.0, 0.0, 0.0)
147615715465660	(0.0, 0.0, 0.0)
147615715467260	(0.0, 0.0, 0.0)
147615715468960	(0.0, 0.0, 0.0)
147615715470661	(0.0, 0.0, 0.0)
147615715472061	(0.0, 0.0, 0.0)
147615715473861	(0.0, 0.0, 0.0)
147615715475461	(0.0, 0.0, 0.0)
147615715477161	(0.0, 0.0, 0.0)
147615715478761	(0.0, 0.0, 0.0)
147615715480561	(0.0, 0.0, 0.0)
147615715482061	(0.0, 0.0, 0.0)
147615715483761	(0.0, 0.0, 0.0)
147615715485461	(0.0, 0.0, 0.0)
147615715487261	(0.0, 0.0, 0.0)
147615715488862	(0.0, 0.0, 0.0)
147615715490362	(0.0, 0.0, 0.0)
147615715492962	(0.0, 0.0, 0.0)
147615715494362	(0.0, 0.0, 0.0)
147615715496062	(0.0, 0.0, 0.0)
147615715497662	(0.0, 0.0, 0.0)
147615715499562	(0.0, 0.0, 0.0)
147615715501262	(0.0, 0.0, 0.0)
147615715502862	(0.0, 0.0, 0.0)
147615715504562	(0.0, 0.0, 0.0)
147615715506263	(0.0, 0.0, 0.0)
147615715507963	(0.0, 0.0, 0.0)
147615715510063	(0.0, 0.0, 0.0)
147615715511963	(0.0, 0.0, 0.0)
147615715513463	(0.0, 0.0, 0.0)
147615715515163	(0.0, 0.0, 0.0)
147615715516963	(0.0, 0.0, 0.0)
147615715518563	(0.0, 0.0, 0.0)
147615715520163	(0.0, 0.0, 0.0)
147615715522263	(0.0, 0.0, 0.0)
147615715524164	(0.0, 0.0, 0.0)
147615715525864	(0.0, 0.0, 0.0)
147615715527764	(0.0, 0.0, 0.0)
147615715529464	(0.0, 0.0, 0.0)
147615715531264	(0.0, 0.0, 0.0)
147615715532964	(0.0, 0.0, 0.0)
147615715534764	(0.0, 0.0, 0.0)
147615715536064	(0.0, 0.0, 0.0)
147615715537964	(0.0, 0.0, 0.0)
147615715539564	(0.0, 0.0, 0.0)
147615715541265	(0.0, 0.0, 0.0)
147615715542865	(0.0, 0.0, 0.0)
147615715544565	(0.0, 0.0, 0.0)
147615715546065	(0.0, 0.0, 0.0)
147615715548965	(0.0, 0.0, 0.0)
147615715549965	(0.0, 0.0, 0.0)
147615715551765	(0.0, 0.0, 0.0)
147615715553465	(0.0, 0.0, 0.0)
147615715555165	(0.0, 0.0, 0.0)
147615715556965	(0.0, 0.0, 0.0)
147615715558766	(0.0, 0.0, 0.0)
147615715560566	(0.0, 0.0, 0.0)
147615715562066	(0.0, 0.0, 0.0)
147615715564166	(0.0, 0.0, 0.0)
147615715565966	(0.0, 0.0, 0.0)
147615715567666	(0.0, 0.0, 0.0)
147615715569366	(0.0, 0.0, 0.0)
147615715571166	(0.0, 0.0, 0.0)
147615715572666	(0.0, 0.0, 0.0)
147615715574566	(0.0, 0.0, 0.0)
147615715575967	(0.0, 0.0, 0.0)
147615715577767	(0.0, 0.0, 0.0)
147615715579467	(0.0, 0.0, 0.0)
147615715581167	(0.0, 0.0, 0.0)
147615715582767	(0.0, 0.0, 0.0)
147615715584567	(0.0, 0.0, 0.0)
147615715586067	(0.0, 0.0, 0.0)
147615715588167	(0.0, 0.0, 0.0)
147615715589767	(0.0, 0.0, 0.0)
147615715591467	(0.0, 0.0, 0.0)
147615715593168	(0.0, 0.0, 0.0)
147615715594868	(0.0, 0.0, 0.0)
147615715596568	(0.0, 0.0, 0.0)
147615715598368	(0.0, 0.0, 0.0)
147615715599868	(0.0, 0.0, 0.0)
147615715601768	(0.0, 0.0, 0.0)
147615715604568	(0.0, 0.0, 0.0)
147615715606068	(0.0, 0.0, 0.0)
147615715607668	(0.0, 0.0, 0.0)
147615715609368	(0.0, 0.0, 0.0)
147615715611169	(0.0, 0.0, 0.0)
147615715612669	(0.0, 0.0, 0.0)
147615715614669	(0.0, 0.0, 0.0)
147615715615969	(0.0, 0.0, 0.0)
147615715617969	(0.0, 0.0, 0.0)
147615715619569	(0.0, 0.0, 0.0)
147615715621169	(0.0, 0.0, 0.0)
147615715622869	(0.0, 0.0, 0.0)
147615715624469	(0.0, 0.0, 0.0)
147615715626069	(0.0, 0.0, 0.0)
147615715627870	(0.0, 0.0, 0.0)
147615715629770	(0.0, 0.0, 0.0)
147615715631770	(0.0, 0.0, 0.0)
147615715633470	(0.0, 0.0, 0.0)
147615715635170	(0.0, 0.0, 0.0)
147615715636770	(0.0, 0.0, 0.0)
147615715638870	(0.0, 0.0, 0.0)
147615715640470	(0.0, 0.0, 0.0)
147615715641970	(0.0, 0.0, 0.0)
147615715643870	(0.0, 0.0, 0.0)
147615715645771	(0.0, 0.0, 0.0)
147615715647271	(0.0, 0.0, 0.0)
147615715648971	(0.0, 0.0, 0.0)
147615715650471	(0.0, 0.0, 0.0)
147615715652071	(0.0, 0.0, 0.0)
147615715653871	(0.0, 0.0, 0.0)
147615715655571	(0.0, 0.0, 0.0)
147615715657371	(0.0, 0.0, 0.0)
147615715659871	(0.0, 0.0, 0.0)
147615715661271	(0.0, 0.0, 0.0)
147615715662772	(0.0, 0.0, 0.0)
147615715664672	(0.0, 0.0, 0.0)
147615715666372	(0.0, 0.0, 0.0)
147615715668072	(0.0, 0.0, 0.0)
147615715669872	(0.0, 0.0, 0.0)
147615715671672	(0.0, 0.0, 0.0)
147615715673272	(0.0, 0.0, 0.0)
147615715675172	(0.0, 0.0, 0.0)
147615715676772	(0.0, 0.0, 0.0)
147615715678472	(0.0, 0.0, 0.0)
147615715679973	(0.0, 0.0, 0.0)
147615715681773	(0.0, 0.0, 0.0)
147615715683473	(0.0, 0.0, 0.0)
147615715685273	(0.0, 0.0, 0.0)
147615715686773	(0.0, 0.0, 0.0)
147615715688573	(0.0, 0.0, 0.0)
147615715690073	(0.0, 0.0, 0.0)
147615715691873	(0.0, 0.0, 0.0)
147615715693573	(0.0, 0.0, 0.0)
147615715695373	(0.0, 0.0, 0.0)
147615715696974	(0.0, 0.0, 0.0)
147615715699074	(0.0, 0.0, 0.0)
147615715700774	(0.0, 0.0, 0.0)
147615715702374	(0.0, 0.0, 0.0)
147615715703974	(0.0, 0.0, 0.0)
147615715705774	(0.0, 0.0, 0.0)
147615715707774	(0.0, 0.0, 0.0)
147615715709174	(0.0, 0.0, 0.0)
147615715711074	(0.0, 0.0, 0.0)
147615715712774	(0.0, 0.0, 0.0)
147615715715075	(0.0, 0.0, 0.0)
147615715716875	(0.0, 0.0, 0.0)
147615715718475	(0.0, 0.0, 0.1)
147615715719975	(0.0, 0.0, 0.1)
147615715721875	(0.0, 0.0, 0.1)
147615715723475	(0.0, 0.0, 0.1)
147615715725275	(0.0, 0.0, 0.1)
147615715726975	(0.0, 0.0, 0.1)
147615715728675	(0.0, 0.0, 0.2)
147615715730275	(0.0, 0.0, 0.2)
147615715731976	(0.0, 0.0, 0.2)
147615715733576	(0.0, 0.0, 0.2)
147615715735276	(0.0, 0.0, 0.3)
147615715736976	(0.0, 0.0, 0.3)
147615715738676	(0.0, 0.0, 0.4)
147615715740176	(0.0, 0.0, 0.4)
147615715741876	(0.0, 0.0, 0.4)
147615715743576	(0.0, 0.0, 0.5)
147615715745276	(0.0, 0.0, 0.6)
147615715746876	(0.0, 0.0, 0.6)
147615715748576	(0.0, 0.0, 0.7)
147615715750077	(0.0, 0.0, 0.7)
147615715751777	(0.0, 0.0, 0.8)
147615715753477	(0.0, 0.0, 0.9)
147615715755177	(0.0, 0.0, 1.0)
147615715756777	(0.0, 0.0, 1.1)
147615715758577	(0.0, 0.0, 1.1)
147615715760077	(0.0, 0.0, 1.1)
147615715761977	(0.0, 0.0, 1.2)
147615715763677	(0.0, 0.0, 1.3)
147615715765277	(0.0, 0.0, 1.4)
147615715767078	(0.0, 0.0, 1.5)
147615715769378	(0.0, 0.0, 1.6)
147615715771178	(0.0, 0.0, 1.7)
147615715772778	(0.0, 0.0, 1.8)
147615715774678	(0.0, 0.0, 1.9)
147615715776278	(0.0, 0.0, 2.0)
147615715778078	(0.0, 0.0, 2.0)
147615715779878	(0.0, 0.0, 2.1)
147615715781678	(0.0, 0.0, 2.2)
147615715783178	(0.0, 0.0, 2.3)
147615715784879	(0.0, 0.0, 2.4)
147615715786479	(0.0, 0.0, 2.4)
147615715788179	(0.0, 0.0, 2.4)
147615715789779	(0.0, 0.0, 2.5)
147615715791579	(0.0, 0.0, 2.6)
147615715793279	(0.0, 0.0, 2.7)
147615715794979	(0.0, 0.0, 2.8)
147615715796679	(0.0, 0.0, 2.9)
147615715798379	(0.0, 0.0, 3.0)
147615715799979	(0.0, 0.0, 3.0)
147615715801779	(0.0, 0.0, 3.1)
147615715803480	(0.0, 0.0, 3.2)
147615715805180	(0.0, 0.0, 3.3)
147615715806780	(0.0, 0.0, 3.4)
147615715808380	(0.0, 0.0, 3.5)
147615715809980	(0.0, 0.0, 3.5)
147615715811780	(0.0, 0.0, 3.6)
147615715813580	(0.0, 0.0, 3.7)
147615715815380	(0.0, 0.0, 3.8)
147615715816980	(0.0, 0.0, 3.8)
147615715818680	(0.0, 0.0, 3.9)
147615715820581	(0.0, 0.0, 4.0)
147615715824081	(0.0, 0.0, 4.1)
147615715825581	(0.0, 0.0, 4.2)
147615715827381	(0.0, 0.0, 4.3)
147615715829081	(0.0, 0.0, 4.4)
147615715830681	(0.0, 0.0, 4.5)
147615715832181	(0.0, 0.0, 4.5)
147615715833981	(0.0, 0.0, 4.6)
147615715835681	(0.0, 0.0, 4.7)
147615715837982	(0.0, 0.0, 4.8)
147615715839282	(0.0, 0.0, 4.9)
147615715841182	(0.0, 0.0, 5.0)
147615715842782	(0.0, 0.0, 5.1)
147615715844582	(0.0, 0.0, 5.2)
147615715846082	(0.0, 0.0, 5.2)
147615715847882	(0.0, 0.0, 5.2)
147615715849582	(0.0, 0.0, 5.3)
147615715851582	(0.0, 0.0, 5.4)
147615715853182	(0.0, 0.0, 5.5)
147615715854883	(0.0, 0.0, 5.6)
147615715856483	(0.0, 0.0, 5.7)
147615715858483	(0.0, 0.0, 5.8)
147615715860083	(0.0, 0.0, 5.8)
147615715861883	(0.0, 0.0, 5.9)
147615715863483	(0.0, 0.0, 6.0)
147615715865483	(0.0, 0.0, 6.1)
147615715867183	(0.0, 0.0, 6.2)
147615715868983	(0.0, 0.0, 6.3)
147615715870783	(0.0, 0.0, 6.4)
147615715872384	(0.0, 0.0, 6.5)
147615715874084	(0.0, 0.0, 6.5)
147615715875884	(0.0, 0.0, 6.6)
147615715877584	(0.0, 0.0, 6.6)
147615715880084	(0.0, 0.0, 6.7)
147615715881684	(0.0, 0.0, 6.8)
147615715883284	(0.0, 0.0, 6.9)
147615715884984	(0.0, 0.0, 7.0)
147615715886484	(0.0, 0.0, 7.1)
147615715888084	(0.0, 0.0, 7.1)
147615715889885	(0.0, 0.0, 7.2)
147615715891985	(0.0, 0.0, 7.3)
147615715893485	(0.0, 0.0, 7.3)
147615715895185	(0.0, 0.0, 7.4)
147615715896885	(0.0, 0.0, 7.5)
147615715898585	(0.0, 0.0, 7.5)
147615715900185	(0.0, 0.0, 7.5)
147615715902085	(0.0, 0.0, 7.6)
147615715903685	(0.0, 0.0, 7.6)
147615715905785	(0.0, 0.0, 7.7)
147615715907386	(0.0, 0.0, 7.7)
147615715909186	(0.0, 0.0, 7.8)
147615715910886	(0.0, 0.0, 7.9)
147615715912686	(0.0, 0.0, 7.9)
147615715914286	(0.0, 0.0, 8.0)
147615715915886	(0.0, 0.0, 8.0)
147615715917786	(0.0, 0.0, 8.0)
147615715919486	(0.0, 0.0, 8.1)
147615715921486	(0.0, 0.0, 8.1)
147615715923286	(0.0, 0.0, 8.2)
147615715925187	(0.0, 0.0, 8.3)
147615715926887	(0.0, 0.0, 8.3)
147615715928987	(0.0, 0.0, 8.4)
147615715930787	(0.0, 0.0, 8.4)
147615715932687	(0.0, 0.0, 8.5)
147615715934787	(0.0, 0.0, 8.5)
147615715937787	(0.0, 0.0, 8.6)
147615715938987	(0.0, 0.0, 8.6)
147615715940887	(0.0, 0.0, 8.7)
147615715942488	(0.0, 0.0, 8.8)
147615715944188	(0.0, 0.0, 8.8)
147615715946288	(0.0, 0.0, 8.8)
147615715948288	(0.0, 0.0, 8.9)
147615715949988	(0.0, 0.0, 8.9)
147615715951988	(0.0, 0.0, 9.0)
147615715953688	(0.0, 0.0, 9.0)
147615715955688	(0.0, 0.0, 9.1)
147615715957388	(0.0, 0.0, 9.1)
147615715959789	(0.0, 0.0, 9.2)
147615715961489	(0.0, 0.0, 9.2)
147615715963189	(0.0, 0.0, 9.3)
147615715964889	(0.0, 0.0, 9.3)
147615715966589	(0.0, 0.0, 9.3)
147615715968489	(0.0, 0.0, 9.4)
147615715969989	(0.0, 0.0, 9.4)
147615715972089	(0.0, 0.0, 9.4)
147615715973589	(0.0, 0.0, 9.5)
147615715975689	(0.0, 0.0, 9.5)
147615715977189	(0.0, 0.0, 9.6)
147615715978990	(0.0, 0.0, 9.6)
147615715980690	(0.0, 0.0, 9.7)
147615715982090	(0.0, 0.0, 9.7)
147615715983890	(0.0, 0.0, 9.7)
147615715985690	(0.0, 0.0, 9.7)
147615715987290	(0.0, 0.0, 9.8)
147615715989090	(0.0, 0.0, 9.8)
147615715990790	(0.0, 0.0, 9.9)
147615715992390	(0.0, 0.0, 9.9)
147615715995091	(0.0, 0.0, 9.9)
147615715996091	(0.0, 0.0, 10.0)
147615715997891	(0.0, 0.0, 10.0)
147615715999391	(0.0, 0.0, 10.1)
147615716001491	(0.0, 0.0, 10.1)
147615716004091	(0.0, 0.0, 10.1)
147615716005691	(0.0, 0.0, 10.2)
147615716007691	(0.0, 0.0, 10.2)
147615716009191	(0.0, 0.0, 10.3)
147615716011591	(0.0, 0.0, 10.3)
147615716013292	(0.0, 0.0, 10.4)
147615716015092	(0.0, 0.0, 10.4)
147615716016892	(0.0, 0.0, 10.5)
147615716018592	(0.0, 0.0, 10.5)
147615716021192	(0.0, 0.0, 10.5)
147615716023392	(0.0, 0.0, 10.6)
147615716025592	(0.0, 0.0, 10.6)
147615716027492	(0.0, 0.0, 10.6)
147615716029592	(0.0, 0.0, 10.6)
147615716031693	(0.0, 0.0, 10.7)
147615716033293	(0.0, 0.0, 10.7)
147615716035493	(0.0, 0.0, 10.6)
147615716037193	(0.0, 0.0, 10.6)
147615716039093	(0.0, 0.0, 10.6)
147615716040693	(0.0, 0.0, 10.5)
147615716042293	(0.0, 0.0, 10.5)
147615716044093	(0.0, 0.0, 10.5)
147615716045793	(0.0, 0.0, 10.5)
147615716048194	(0.0, 0.0, 10.4)
147615716049794	(0.0, 0.0, 10.4)
147615716051694	(0.0, 0.0, 10.4)
147615716054394	(0.0, 0.0, 10.3)
147615716055794	(0.0, 0.0, 10.3)
147615716057494	(0.0, 0.0, 10.3)
147615716059294	(0.0, 0.0, 10.3)
147615716061094	(0.0, 0.0, 10.2)
147615716062894	(0.0, 0.0, 10.2)
147615716064795	(0.0, 0.0, 10.2)
147615716066395	(0.0, 0.0, 10.2)
147615716068795	(0.0, 0.0, 10.1)
147615716069995	(0.0, 0.0, 10.1)
147615716072495	(0.0, 0.0, 10.0)
147615716074495	(0.0, 0.0, 10.0)
147615716076395	(0.0, 0.0, 10.0)
147615716078395	(0.0, 0.0, 9.9)
147615716079895	(0.0, 0.0, 9.9)
147615716081995	(0.0, 0.0, 9.9)
147615716083596	(0.0, 0.0, 9.8)
147615716085396	(0.0, 0.0, 9.8)
147615716086996	(0.0, 0.0, 9.7)
147615716089096	(0.0, 0.0, 9.7)
147615716090896	(0.0, 0.0, 9.7)
147615716092896	(0.0, 0.0, 9.6)
147615716094696	(0.0, 0.0, 9.6)
147615716095996	(0.0, 0.0, 9.6)
147615716097996	(0.0, 0.0, 9.6)
147615716099597	(0.0, 0.0, 9.5)
147615716101297	(0.0, 0.0, 9.5)
147615716102797	(0.0, 0.0, 9.4)
147615716105197	(0.0, 0.0, 9.4)
147615716106797	(0.0, 0.0, 9.4)
147615716108797	(0.0, 0.0, 9.3)
147615716110197	(0.0, 0.0, 9.3)
147615716113197	(0.0, 0.0, 9.3)
147615716115197	(0.0, 0.0, 9.2)
147615716116798	(0.0, 0.0, 9.2)
147615716118698	(0.0, 0.0, 9.1)
147615716119998	(0.0, 0.0, 9.1)
147615716122598	(0.0, 0.0, 9.1)
147615716124498	(0.0, 0.0, 9.1)
147615716126198	(0.0, 0.0, 9.0)
147615716128498	(0.0, 0.0, 9.0)
147615716130198	(0.0, 0.0, 8.9)
147615716132098	(0.0, 0.0, 8.9)
147615716133598	(0.0, 0.0, 8.9)
147615716135599	(0.0, 0.0, 8.8)
147615716137599	(0.0, 0.0, 8.8)
147615716139199	(0.0, 0.0, 8.8)
147615716141299	(0.0, 0.0, 8.7)
147615716142899	(0.0, 0.0, 8.7)
147615716144999	(0.0, 0.0, 8.6)
147615716146699	(0.0, 0.0, 8.6)
147615716148699	(0.0, 0.0, 8.6)
147615716150199	(0.0, 0.0, 8.6)
147615716152200	(0.0, 0.0, 8.5)
147615716153700	(0.0, 0.0, 8.5)
147615716155700	(0.0, 0.0, 8.4)
147615716157800	(0.0, 0.0, 8.4)
147615716159300	(0.0, 0.0, 8.4)
147615716161200	(0.0, 0.0, 8.3)
147615716162900	(0.0, 0.0, 8.3)
147615716164600	(0.0, 0.0, 8.3)
147615716166100	(0.0, 0.0, 8.3)
147615716168100	(0.0, 0.0, 8.2)
147615716170001	(0.0, 0.0, 8.2)
147615716172601	(0.0, 0.0, 8.1)
147615716174101	(0.0, 0.0, 8.1)
147615716176001	(0.0, 0.0, 8.1)
147615716177701	(0.0, 0.0, 8.0)
147615716179301	(0.0, 0.0, 8.0)
147615716180901	(0.0, 0.0, 7.9)
147615716182901	(0.0, 0.0, 7.9)
147615716184501	(0.0, 0.0, 7.9)
147615716186101	(0.0, 0.0, 7.9)
147615716188202	(0.0, 0.0, 7.8)
147615716189702	(0.0, 0.0, 7.8)
147615716191502	(0.0, 0.0, 7.8)
147615716193102	(0.0, 0.0, 7.7)
147615716195102	(0.0, 0.0, 7.7)
147615716196802	(0.0, 0.0, 7.6)
147615716198502	(0.0, 0.0, 7.6)
147615716200202	(0.0, 0.0, 7.6)
147615716201902	(0.0, 0.0, 7.6)
147615716203502	(0.0, 0.0, 7.5)
147615716205203	(0.0, 0.0, 7.5)
147615716206903	(0.0, 0.0, 7.5)
147615716208603	(0.0, 0.0, 7.4)
147615716211003	(0.0, 0.0, 7.4)
147615716213003	(0.0, 0.0, 7.3)
147615716214603	(0.0, 0.0, 7.3)
147615716216103	(0.0, 0.0, 7.3)
147615716218203	(0.0, 0.0, 7.3)
147615716219703	(0.0, 0.0, 7.2)
147615716221904	(0.0, 0.0, 7.2)
147615716223704	(0.0, 0.0, 7.1)
147615716225704	(0.0, 0.0, 7.1)
147615716228504	(0.0, 0.0, 7.1)
147615716230004	(0.0, 0.0, 7.0)
147615716232204	(0.0, 0.0, 7.0)
147615716233804	(0.0, 0.0, 7.0)
147615716236104	(0.0, 0.0, 6.9)
147615716238004	(0.0, 0.0, 6.9)
147615716239605	(0.0, 0.0, 6.8)
147615716241405	(0.0, 0.0, 6.8)
147615716243105	(0.0, 0.0, 6.8)
147615716244905	(0.0, 0.0, 6.7)
147615716246605	(0.0, 0.0, 6.7)
147615716249005	(0.0, 0.0, 6.7)
147615716250605	(0.0, 0.0, 6.6)
147615716252205	(0.0, 0.0, 6.6)
147615716254105	(0.0, 0.0, 6.6)
147615716255905	(0.0, 0.0, 6.5)
147615716257806	(0.0, 0.0, 6.5)
147615716259606	(0.0, 0.0, 6.5)
147615716261806	(0.0, 0.0, 6.4)
147615716263406	(0.0, 0.0, 6.4)
147615716265306	(0.0, 0.0, 6.4)
147615716267006	(0.0, 0.0, 6.3)
147615716268806	(0.0, 0.0, 6.3)
147615716270406	(0.0, 0.0, 6.3)
147615716272206	(0.0, 0.0, 6.2)
147615716273906	(0.0, 0.0, 6.2)
